Name,Platform,Year_of_Release,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales,Critic_Score,Critic_Count,User_Score,User_Count,Developer
Bloody Roar 3,PS2,2001,Fighting,Virgin Interactive,0.15,0.11,0.05,0.04,0.35,71,20,8.6,34,Eighting/Raizing
WWE Crush Hour,PS2,2003,Racing,THQ,0.17,0.13,0,0.04,0.35,56,13,5.3,8,Pacific Coast Power & Light
Persona 2: Eternal Punishment,PS,2000,Role-Playing,Atlus,0.03,0.02,0.28,0.02,0.35,83,11,8.4,25,Atlus Co.
Homefront: The Revolution,PS4,2016,Shooter,Deep Silver,0.06,0.21,0.03,0.05,0.35,48,43,3.8,212,Deep Silver Dambuster Studios
Assassin's Creed III,WiiU,2012,Action,Ubisoft,0.19,0.13,0,0.03,0.35,85,26,7.1,216,Ubisoft Quebec
One Piece: Burning Blood,PS4,2016,Fighting,Namco Bandai Games,0.11,0.13,0.07,0.05,0.35,66,45,7.8,49,Spike Chunsoft
Star Wars: Flight of the Falcon,GBA,2003,Action,THQ,0.25,0.09,0,0.01,0.35,39,13,5.8,11,Pocket Studios
One Piece: Gigant Battle 2 Shin Sekai,DS,2011,Fighting,Namco Bandai Games,0,0,0.35,0,0.35,68.96767851,26.36082094,7.2,162.22,
Teenage Mutant Ninja Turtles: Smash-Up,Wii,2009,Fighting,Ubisoft,0.33,0,0,0.03,0.35,67,34,8.2,21,Game Arts
Toukiden: The Age of Demons,PSV,2013,Action,Tecmo Koei,0.04,0.04,0.25,0.02,0.35,71,44,8,136,Omega Force
Metro: Last Light,X360,2013,Action,Deep Silver,0.17,0.15,0,0.03,0.35,80,20,8.4,440,4A Games
Jikkyou Powerful Pro Yakyuu 2000,N64,2000,Sports,Konami Digital Entertainment,0,0,0.29,0.06,0.35,68.96767851,26.36082094,7.2,162.22,
Dragon Ball Z: Budokai Tenkaichi 2 (JP sales),Wii,,Action,,0.15,0.05,0.14,0.01,0.35,68.96767851,26.36082094,7.2,162.22,
Football Manager 2016,PC,2015,Simulation,Sega,0,0.33,0,0.02,0.35,81,34,6.9,97,Sega
Resident Evil: Dead Aim,PS2,2003,Action,Capcom,0.17,0.13,0,0.04,0.35,65,28,6.6,48,Cavia Inc.
Command & Conquer: Red Alert 3 Ultimate Edition,PS3,2009,Strategy,Electronic Arts,0.14,0.15,0,0.06,0.35,68.96767851,26.36082094,7.2,162.22,
Need for Speed Carbon,GC,2006,Racing,Electronic Arts,0.27,0.07,0,0.01,0.35,75,12,7.8,14,EA Canada
The Adventures of Jimmy Neutron Boy Genius: Jet Fusion,GBA,2003,Action,THQ,0.25,0.09,0,0.01,0.35,68.96767851,26.36082094,7.5,162.22,Helixe
FIFA Soccer 13,PSP,2012,Action,Electronic Arts,0.05,0.18,0.02,0.09,0.35,68.96767851,26.36082094,3.2,19,Electronic Arts
The Fairly Odd Parents: Shadow Showdown,PS2,2004,Platform,THQ,0.17,0.13,0,0.04,0.35,68.96767851,26.36082094,7.2,162.22,
EA Sports MMA,X360,2010,Fighting,Electronic Arts,0.23,0.09,0,0.02,0.35,79,63,7,55,EA Tiburon
Saban's Power Rangers: Lightspeed Rescue,PS,2000,Action,THQ,0.19,0.13,0,0.02,0.35,68.96767851,26.36082094,7.2,162.22,
Xbox Music Mixer,XB,2003,Misc,Microsoft Game Studios,0.26,0.08,0,0.01,0.35,49,12,7.5,162.22,WildTangent
Defiance,PS3,2013,Shooter,Trion Worlds,0.19,0.1,0,0.06,0.35,59,21,6.9,145,Trion Worlds
Terminator Salvation,X360,2009,Shooter,Warner Bros. Interactive Entertainment,0.13,0.18,0,0.04,0.35,48,50,5,53,GRIN
CSI: Deadly Intent - The Hidden Cases,DS,2009,Adventure,Ubisoft,0.16,0.15,0,0.04,0.35,68.96767851,26.36082094,7.2,162.22,
College Hoops 2K8,PS2,2007,Sports,Take-Two Interactive,0.17,0.13,0,0.04,0.35,66,4,7.5,162.22,Visual Concepts
Destiny: The Taken King,X360,2015,Shooter,Activision,0.24,0.08,0,0.03,0.35,68.96767851,26.36082094,4.4,59,"Bungie Software, Bungie"
Pac-Man All-Stars,PS3,2011,Fighting,Namco Bandai Games,0.2,0.07,0.04,0.04,0.35,68.96767851,26.36082094,7.2,162.22,
Guitar Hero: Metallica,PS2,2009,Misc,Activision,0.17,0.13,0,0.04,0.35,68.96767851,26.36082094,7.6,9,Neversoft Entertainment
Guilty Gear X2,PS2,2002,Fighting,Sammy Corporation,0.09,0.07,0.16,0.02,0.35,87,31,8.7,34,Arc System Works
Chicken Shoot,Wii,2007,Action,Zoo Digital Publishing,0.32,0,0,0.02,0.35,27,9,4.8,26,Destination Software
Tom Clancy's Rainbow Six: Lockdown,PS2,2005,Shooter,Ubisoft,0.17,0.13,0,0.04,0.35,70,15,6.9,9,"Red Storm Entertainment, Ubisoft Montreal"
From TV Animation One Piece: Tobidase Kaizokudan!,PS,2001,Role-Playing,Namco Bandai Games,0,0,0.32,0.02,0.35,68.96767851,26.36082094,7.2,162.22,
MotoGP 08,X360,2008,Racing,Capcom,0.11,0.2,0,0.04,0.35,68,20,5.6,12,Milestone S.r.l
LEGO Marvel's Avengers,XOne,2016,Action,Warner Bros. Interactive Entertainment,0.19,0.12,0,0.03,0.35,71,18,5.1,15,TT Games
The Tale of Despereaux,PS2,2008,Platform,Brash Entertainment,0.17,0.13,0,0.04,0.35,68.96767851,26.36082094,7.5,162.22,Brash Entertainment
Aggressive Inline,PS2,2002,Sports,Acclaim Entertainment,0.17,0.13,0,0.04,0.35,85,31,8.7,14,"Z-Axis, Ltd."
Mirror's Edge Catalyst,PS4,2016,Platform,Electronic Arts,0.11,0.16,0.02,0.05,0.35,69,50,4.7,578,EA DICE
Sniper Elite 3,XOne,2014,Shooter,505 Games,0.2,0.11,0,0.03,0.35,63,12,6.6,68,Rebellion
Hello Kitty Daily,DS,2008,Misc,Nobilis,0.32,0,0,0.03,0.35,68.96767851,26.36082094,7.2,162.22,
NFL Street,GC,2004,Sports,Electronic Arts,0.27,0.07,0,0.01,0.35,81,30,8,4,EA Tiburon
Karaoke Revolution,PS2,2003,Misc,Konami Digital Entertainment,0.17,0.13,0,0.04,0.35,83,29,9.1,17,Harmonix Music Systems
Metal Arms: Glitch in the System,PS2,2003,Shooter,Vivendi Games,0.17,0.13,0,0.04,0.35,81,28,8.9,17,Mass Media
Tropico 4,X360,,Strategy,Kalypso Media,0.2,0.12,0,0.03,0.35,77,18,7.5,37,Haemimont
Jikkyou Powerful Pro Yakyuu 7,PS2,2000,Sports,Konami Digital Entertainment,0,0,0.35,0,0.35,68.96767851,26.36082094,7.2,162.22,
Rally Cross 2,PS,1998,Racing,989 Studios,0.19,0.13,0,0.02,0.35,68.96767851,26.36082094,7.2,162.22,
EverGrace,PS2,2000,Role-Playing,Ubisoft,0.1,0.08,0.15,0.03,0.35,59,12,7.8,4,From Software
Enemy Territory: Quake Wars,PS3,2008,Shooter,Activision,0.23,0.07,0,0.04,0.35,60,30,6.4,14,"Z-Axis, Ltd."
Lunar 2: Eternal Blue Complete,PS,1999,Role-Playing,Kadokawa Shoten,0.19,0.13,0,0.02,0.35,86,12,8.9,37,Game Arts
Street Fighter Alpha: Warriors' Dreams,SAT,1996,Fighting,Capcom,0,0,0.35,0,0.35,68.96767851,26.36082094,7.2,162.22,
Rugrats: Royal Ransom,PS2,2002,Platform,THQ,0.17,0.13,0,0.04,0.35,68.96767851,26.36082094,7.5,162.22,Avalanche Software
MLB 06: The Show,PSP,2006,Sports,Sony Computer Entertainment,0.32,0,0,0.03,0.35,83,30,8.5,32,SCEA San Diego Studios
Over the Hedge,GC,2006,Platform,Activision,0.27,0.07,0,0.01,0.35,61,21,9.3,6,Edge of Reality
Tomb Raider (2013),PC,,Action,Square Enix,0.06,0.25,0,0.04,0.35,86,18,8.5,3552,"Crystal Dynamics, Nixxes Software"
Charlie and the Chocolate Factory,PS2,2005,Adventure,Global Star,0.17,0.13,0,0.04,0.35,35,21,4.1,28,"High Voltage Software, Backbone Entertainment"
TrackMania Turbo,PS4,2016,Action,Ubisoft,0.03,0.26,0,0.05,0.35,81,52,7.9,110,Nadeo
Kurushi Final: Mental Blocks,PS,1998,Puzzle,Sony Computer Entertainment,0,0,0.32,0.02,0.34,68.96767851,26.36082094,7.2,162.22,
Risk / Battleship / Clue,GBA,2005,Misc,Zoo Digital Publishing,0.25,0.09,0,0.01,0.34,68.96767851,26.36082094,7.2,162.22,
Tiger Woods PGA Tour 12: The Masters,Wii,2011,Sports,Electronic Arts,0.2,0.11,0,0.03,0.34,85,14,6.7,7,Electronic Arts
Def Jam Icon,X360,2007,Action,Electronic Arts,0.3,0.01,0,0.03,0.34,69,48,6.3,108,EA Chicago
SD Gundam G Generation World,PSP,2011,Strategy,Namco Bandai Games,0,0,0.34,0,0.34,68.96767851,26.36082094,7.2,162.22,
The Wild Thornberrys Movie,GBA,2002,Platform,THQ,0.25,0.09,0,0.01,0.34,68.96767851,26.36082094,7.5,162.22,Human Soft
High School Musical 3: Senior Year DANCE!,PS2,2008,Misc,Disney Interactive Studios,0.17,0.13,0,0.04,0.34,68.96767851,26.36082094,7.2,162.22,
Hannah Montana: The Movie,Wii,2009,Adventure,Disney Interactive Studios,0.13,0.18,0,0.04,0.34,68.96767851,26.36082094,7.5,162.22,n-Space
Dynasty Warriors 5 Empires,PS2,2006,Action,Tecmo Koei,0.11,0.09,0.12,0.03,0.34,62,23,9.1,24,Omega Force
Call of Duty: Ghosts,WiiU,2013,Shooter,Activision,0.22,0.09,0.01,0.03,0.34,69,6,3.4,256,Treyarch
Transformers: Dark of the Moon,PS3,2011,Action,Activision,0.11,0.18,0,0.06,0.34,57,41,5.6,27,High Moon Studios
SoulCalibur,DC,1999,Fighting,Namco Bandai Games,0,0,0.34,0,0.34,98,24,8.8,200,Namco
WipEout 3,PS,1999,Racing,Psygnosis,0.19,0.13,0,0.02,0.34,89,14,8.5,15,Psygnosis
UEFA Euro 2008 Austria-Switzerland,X360,2008,Sports,Electronic Arts,0.08,0.23,0,0.03,0.34,68.96767851,26.36082094,7.2,162.22,
SpongeBob's Boating Bash,Wii,2010,Misc,THQ,0.24,0.07,0,0.03,0.34,68.96767851,26.36082094,7.6,5,Impulse Games
Classic NES Series: Ice Climber,GBA,2004,Platform,Nintendo,0.1,0.04,0.2,0.01,0.34,66,12,7.5,162.22,Nintendo
Pirates of the Caribbean: At World's End,DS,2007,Action,Disney Interactive Studios,0.3,0.01,0.01,0.03,0.34,66,14,7.5,162.22,Amaze Entertainment
WWE '12,Wii,2011,Fighting,THQ,0.23,0.08,0,0.03,0.34,74,6,5.2,9,Yuke's
WWE All Stars,X360,2011,Fighting,THQ,0.18,0.14,0,0.03,0.34,75,64,7.2,45,THQ
Mini Ninjas,PS3,2009,Action,Eidos Interactive,0.14,0.15,0,0.06,0.34,73,37,8.7,62,Io Interactive
Tekken Tag Tournament 2,X360,2012,Fighting,Namco Bandai Games,0.19,0.11,0.01,0.03,0.34,83,35,7.5,90,Namco Bandai Games
Freeway,2600,1980,Action,Activision,0.32,0.02,0,0,0.34,68.96767851,26.36082094,7.2,162.22,
Driver 2 Advance,GBA,2002,Action,Atari,0.25,0.09,0,0.01,0.34,73,9,6.6,14,Sennari Interactive
Monster Rancher 4,PS2,2003,Simulation,Tecmo Koei,0.08,0.06,0.19,0.02,0.34,77,21,9.1,18,Tecmo
Mini Ninjas,DS,2009,Action,Eidos Interactive,0.16,0.15,0,0.04,0.34,61,10,5.8,4,Magic Pockets
Tim Burton's The Nightmare Before Christmas: Oogie's Revenge,PS2,2004,Adventure,Disney Interactive Studios,0.17,0.13,0,0.04,0.34,65,34,8.6,20,Capcom
Iron Storm,SAT,1995,Shooter,Sega,0,0,0.34,0,0.34,68.96767851,26.36082094,7.2,162.22,
Battalion Wars 2,Wii,2007,Strategy,Nintendo,0.22,0.02,0.08,0.02,0.34,75,38,7.6,45,Kuju Entertainment
MotorStorm: Arctic Edge,PS2,2009,Racing,Sony Computer Entertainment,0.07,0.03,0,0.25,0.34,72,10,8.3,6,Virtuos
The Fairly Odd Parents: Shadow Showdown,GBA,2004,Platform,THQ,0.25,0.09,0,0.01,0.34,68.96767851,26.36082094,7.2,162.22,
Marvel Super Heroes,PS,1997,Fighting,Virgin Interactive,0.19,0.13,0,0.02,0.34,68.96767851,26.36082094,7.2,162.22,
Super Bust-A-Move,PS2,2000,Puzzle,Acclaim Entertainment,0.17,0.13,0,0.04,0.34,75,11,7.5,162.22,Taito Corporation
Hitman: Contracts,XB,2004,Shooter,Eidos Interactive,0.26,0.07,0,0.01,0.34,78,44,8.8,15,Io Interactive
Supreme Commander 2,X360,2010,Strategy,Square Enix,0.23,0.09,0,0.03,0.34,75,28,7.1,23,Gas Powered Games
Thunderstrike: Operation Phoenix,PS2,2001,Simulation,Eidos Interactive,0.17,0.13,0,0.04,0.34,65,15,8.1,7,Core Design Ltd.
Frostbite,2600,1983,Action,Activision,0.32,0.02,0,0,0.34,68.96767851,26.36082094,7.2,162.22,
Alien's Return,2600,1982,Action,ITT Family Games,0.32,0.02,0,0,0.34,68.96767851,26.36082094,7.2,162.22,
Mario & Sonic at the Rio 2016 Olympic Games,WiiU,2016,Action,Nintendo,0.07,0.14,0.11,0.02,0.34,68.96767851,26.36082094,7.2,162.22,
Avatar: The Last Airbender - The Burning Earth,DS,2007,Action,THQ,0.31,0,0,0.03,0.34,68.96767851,26.36082094,7.2,162.22,
Racquet Sports,PS3,2010,Sports,Ubisoft,0.11,0.17,0,0.06,0.34,45,17,4.3,8,Asobo Studio
Company of Heroes 2,PC,2013,Strategy,THQ,0.06,0.25,0,0.04,0.34,80,82,2.1,6157,Relic
Trauma Center: Second Opinion,Wii,2006,Simulation,Nintendo,0.28,0.01,0.03,0.03,0.34,80,49,8,47,Atlus
DanceDanceRevolution,Wii,2010,Simulation,Konami Digital Entertainment,0.28,0.04,0,0.02,0.34,68.96767851,26.36082094,7.5,162.22,Konami
WWE Day of Reckoning 2,GC,2005,Fighting,THQ,0.26,0.07,0,0.01,0.34,76,36,6,263,Yuke's
NBA 2K12,Wii,2011,Sports,Take-Two Interactive,0.29,0.03,0,0.02,0.34,68.96767851,26.36082094,6.8,6,Visual Concepts
The Urbz: Sims in the City,XB,2004,Simulation,Electronic Arts,0.22,0.11,0,0.01,0.34,70,28,6.5,10,Maxis
Fantastic Voyage,2600,1981,Action,20th Century Fox Video Games,0.32,0.02,0,0,0.34,68.96767851,26.36082094,7.2,162.22,
Vancouver 2010 - The Official Video Game of the Olympic Winter Games,PS3,2010,Sports,Sega,0.09,0.19,0,0.07,0.34,68.96767851,26.36082094,7.2,162.22,
Night Warriors: Darkstalkers' Revenge,SAT,1995,Fighting,Virgin Interactive,0,0,0.34,0,0.34,68.96767851,26.36082094,7.2,162.22,
Rayman Legends,XOne,2014,Platform,Ubisoft,0.13,0.18,0,0.03,0.34,91,6,7.9,218,Ubisoft Montpellier
SpongeBob SquarePants: The Yellow Avenger,DS,2005,Action,THQ,0.31,0,0,0.02,0.34,67,5,7.6,10,Tantatus
Monopoly,PS3,2008,Misc,Electronic Arts,0.25,0.05,0,0.04,0.34,54,4,6.7,13,Electronic Arts
SimCity Creator,DS,2008,Simulation,Electronic Arts,0.29,0.02,0,0.03,0.34,69,16,7.3,8,Electronic Arts
Off Road Challenge,N64,1998,Racing,GT Interactive,0.27,0.06,0,0,0.34,68.96767851,26.36082094,7.2,162.22,
Tenchu Z,X360,2006,Action,Microsoft Game Studios,0.27,0.02,0.02,0.03,0.34,56,51,7.3,58,K2 LLC
Bank Heist,2600,1982,Action,20th Century Fox Video Games,0.32,0.02,0,0,0.34,68.96767851,26.36082094,7.2,162.22,
Conan,PS3,2007,Action,THQ,0.13,0.15,0,0.05,0.34,69,35,7.2,40,Nihilistic
Backstreet Billiards,PS,1998,Misc,ASCII Entertainment,0.19,0.13,0,0.02,0.34,68.96767851,26.36082094,7.2,162.22,
Carnival,2600,1981,Shooter,Coleco,0.32,0.02,0,0,0.34,68.96767851,26.36082094,7.2,162.22,
Leisure Suit Larry: Magna Cum Laude,PS2,2004,Adventure,Vivendi Games,0.17,0.13,0,0.04,0.34,60,44,6.3,18,High Voltage Software
MVP 06 NCAA Baseball,XB,2006,Sports,Electronic Arts,0.25,0.07,0,0.01,0.34,75,29,8.6,17,EA Canada
Naruto Shippuden: Ultimate Ninja Impact,PSP,2011,Fighting,Namco Bandai Games,0.09,0.07,0.15,0.04,0.34,59,16,7.2,26,Racjin
Momotarou Dentetsu DS: Tokyo & Japan,DS,2007,Misc,Hudson Soft,0,0,0.34,0,0.34,68.96767851,26.36082094,7.2,162.22,
Point Blank,PS,1997,Shooter,Sony Computer Entertainment,0.05,0.03,0.23,0.02,0.34,68.96767851,26.36082094,7.2,162.22,
Disney Infinity 3.0,XOne,2015,Action,Disney Interactive Studios,0.2,0.11,0,0.03,0.34,68.96767851,26.36082094,7.2,162.22,
Speed Racer: The Videogame,DS,2008,Racing,Warner Bros. Interactive Entertainment,0.28,0.04,0,0.03,0.34,68.96767851,26.36082094,7.2,162.22,
F.E.A.R.,X360,2006,Shooter,Vivendi Games,0.28,0.03,0,0.03,0.34,85,44,7.3,131,Day 1 Studios
Tiny Tank,PS,1998,Action,Sony Computer Entertainment,0.19,0.13,0,0.02,0.34,68.96767851,26.36082094,7.2,162.22,
Yu-Gi-Oh! 5D's Tag Force 5,PSP,2010,Strategy,Konami Digital Entertainment,0.13,0.04,0.14,0.03,0.34,68.96767851,26.36082094,7.2,162.22,
Tom Clancy's Ghost Recon: Shadow Wars,3DS,2011,Strategy,Ubisoft,0.22,0.09,0,0.03,0.34,77,49,7.9,78,Ubisoft
Smart Girl's Party Game,DS,2008,Misc,505 Games,0.31,0,0,0.02,0.34,68.96767851,26.36082094,7.5,162.22,Starfish
Spy Hunter,XB,2002,Racing,Midway Games,0.25,0.07,0,0.01,0.34,71,19,7.5,162.22,Point of View
James Bond 007: Legends,PS3,2012,Shooter,Activision,0.11,0.16,0,0.07,0.34,68.96767851,26.36082094,7.2,162.22,
The Sims 3: Town Life Stuff,PC,2011,Simulation,Electronic Arts,0.11,0.17,0,0.05,0.34,68.96767851,26.36082094,6.3,14,The Sims Studio
Herbie: Fully Loaded,GBA,2005,Racing,Disney Interactive Studios,0.24,0.09,0,0.01,0.34,47,9,6.8,4,Buena Vista Interactive
Teenage Mutant Ninja Turtles,GC,2003,Action,Konami Digital Entertainment,0.26,0.07,0,0.01,0.34,57,25,8,8,Konami
Kameo: Elements of Power,X360,2005,Action,Microsoft Game Studios,0.28,0.03,0,0.03,0.34,79,76,8.1,107,Rare Ltd.
Football Manager Handheld 2008,PSP,2007,Sports,Sega,0,0.33,0,0,0.34,68.96767851,26.36082094,7.2,162.22,
Dynasty Warriors 6 Empires,PS3,2009,Action,Tecmo Koei,0.14,0.03,0.15,0.02,0.34,62,22,7,26,Omega Force
The Shoot,PS3,2010,Shooter,Sony Computer Entertainment,0.13,0.15,0.01,0.05,0.34,60,39,6.2,11,Cohort Studios
Disney Sing It: Pop Hits,PS2,2009,Misc,Disney Interactive Studios,0.1,0.02,0,0.22,0.34,68.96767851,26.36082094,7.2,162.22,
Dead or Alive 5,PS4,2015,Fighting,Tecmo Koei,0.09,0.13,0.08,0.04,0.34,68.96767851,26.36082094,7.2,162.22,
My Baby Boy,DS,2008,Simulation,Nobilis,0.3,0.01,0,0.03,0.34,68.96767851,26.36082094,7.5,162.22,Dancing Dots
Puzzle Quest: Challenge of the Warlords,DS,2007,Puzzle,D3Publisher,0.28,0,0.03,0.02,0.34,82,41,8.7,32,1st Playable Productions
Dynasty Warriors: Gundam 2,PS2,2008,Action,Namco Bandai Games,0.04,0.03,0.25,0.01,0.34,52,8,6.5,8,Omega Force
Star Ocean: Second Evolution,PSP,2008,Role-Playing,Square Enix,0.14,0.01,0.16,0.02,0.34,75,37,7.1,26,TOSE
Imagine: Movie Star,DS,2008,Simulation,Ubisoft,0.31,0,0,0.03,0.34,68.96767851,26.36082094,7.5,162.22,"Ubisoft, Powerhead Games"
Fade to Black,PS,1996,Action,Electronic Arts,0.19,0.13,0,0.02,0.34,68.96767851,26.36082094,7.2,162.22,
MXRider,PS2,2001,Racing,Atari,0.16,0.13,0,0.04,0.34,69,16,6.8,6,Paradigm Entertainment
Disney Magic World 2,3DS,2015,Action,Nintendo,0.02,0.11,0.19,0.01,0.34,68.96767851,26.36082094,7.2,162.22,
Delta Force: Black Hawk Down,XB,2005,Shooter,NovaLogic,0.25,0.07,0,0.01,0.34,61,37,6.6,19,Climax Group
Pirates of the Caribbean: At World's End,X360,2007,Action,Disney Interactive Studios,0.29,0.02,0,0.03,0.34,58,42,5.3,21,Eurocom Entertainment Software
Angry Birds Star Wars,3DS,2013,Strategy,Activision,0.15,0.15,0,0.03,0.34,68.96767851,26.36082094,3,8,Exient Entertainment
World Championship Poker 2: Featuring Howard Lederer,PS2,2005,Misc,Oxygen Interactive,0.16,0.13,0,0.04,0.34,67,20,7.5,162.22,Point of View
The Eye of Judgment,PS3,2007,Misc,Sony Computer Entertainment,0.28,0,0.02,0.03,0.33,75,43,8.2,51,SCEJ
Sengoku Musou 3 Z,PS3,2011,Action,Ackkstudios,0,0,0.33,0,0.33,68.96767851,26.36082094,7.2,162.22,
Tom Clancy's Ghost Recon Advanced Warfighter,XB,2006,Shooter,Ubisoft,0.21,0.11,0,0.01,0.33,66,14,6,27,Ubisoft Shanghai
Iron Man 2,DS,2010,Action,Sega,0.14,0.16,0,0.03,0.33,54,7,7.5,162.22,Sega Studios San Francisco
Tokyo Highway Battle,PS,1996,Racing,Jaleco,0.06,0.04,0.21,0.02,0.33,68.96767851,26.36082094,7.2,162.22,
NHL 09,PS3,2008,Sports,Electronic Arts,0.29,0.02,0,0.03,0.33,88,25,7.7,41,EA Canada
World of Final Fantasy,PS4,2016,Role-Playing,Square Enix,0.08,0.14,0.08,0.04,0.33,77,74,8.3,222,Square Enix
Beyond Good & Evil,PS2,2003,Adventure,Ubisoft,0.16,0.13,0,0.04,0.33,68.96767851,26.36082094,7.2,162.22,
Banjo-Kazooie: Grunty's Revenge,GBA,2003,Platform,THQ,0.24,0.09,0,0.01,0.33,72,21,8.1,18,Rare Ltd.
Bomberman World,PS,1998,Puzzle,Sony Computer Entertainment,0.06,0.04,0.22,0.02,0.33,68.96767851,26.36082094,7.2,162.22,
Bejeweled 3,DS,,Puzzle,Unknown,0.29,0.02,0,0.02,0.33,75,9,7.5,162.22,PopCap
NHL 17,PS4,2016,Sports,Electronic Arts,0.19,0.08,0,0.06,0.33,78,26,5.8,67,"EA Canada, EA Vancouver"
Mega Man ZX Advent,DS,2007,Platform,Capcom,0.22,0,0.09,0.02,0.33,78,27,8.6,32,Inti Creates
Transformers: Revenge of the Fallen (DS Versions),DS,2009,Action,Activision,0.17,0.13,0,0.03,0.33,68.96767851,26.36082094,7.2,162.22,
NCAA Basketball 10,PS3,2009,Sports,Electronic Arts,0.31,0,0,0.03,0.33,75,17,7.8,6,EA Canada
Star Ocean 5: Integrity and Faithlessness,PS4,2016,Role-Playing,Square Enix,0.07,0.09,0.15,0.03,0.33,68.96767851,26.36082094,7.2,162.22,
Jeanne d'Arc,PSP,2006,Role-Playing,Sony Computer Entertainment,0.21,0,0.1,0.02,0.33,87,45,8.2,74,Level 5
Deathtrap Dungeon,PS,1998,Action,Eidos Interactive,0.19,0.13,0,0.02,0.33,68.96767851,26.36082094,7.2,162.22,
Tales of the World: Radiant Mythology 2,PSP,2009,Role-Playing,Namco Bandai Games,0,0,0.33,0,0.33,68.96767851,26.36082094,7.2,162.22,
Night at the Museum: Battle of the Smithsonian,DS,2009,Action,Majesco Entertainment,0.12,0.18,0,0.04,0.33,68.96767851,26.36082094,7.5,162.22,Fizz Factor
Harry Potter and the Deathly Hallows - Part 2,X360,2011,Action,Electronic Arts,0.19,0.11,0,0.03,0.33,44,31,5.4,24,EA Bright Light
Avatar: The Last Airbender,DS,2006,Adventure,THQ,0.3,0.01,0,0.03,0.33,64,9,6.4,7,TOSE
Ape Escape Academy,PSP,2004,Misc,Sony Computer Entertainment,0.13,0.15,0,0.05,0.33,51,48,5.8,4,Shift
WWE Wrestlemania XIX,GC,2003,Fighting,THQ,0.26,0.07,0,0.01,0.33,76,26,8.7,47,Yuke's
The Sims 2,GC,2005,Simulation,Electronic Arts,0.26,0.07,0,0.01,0.33,73,22,8.3,8,Maxis
Hulk,XB,2003,Action,Universal Interactive,0.25,0.07,0,0.01,0.33,69,25,7.7,9,Radical Entertainment
Untold Legends: The Warriors Code,PSP,2006,Role-Playing,Ubisoft,0.14,0.12,0,0.08,0.33,65,46,8.3,28,Sony Online Entertainment
Klonoa 2: Lunatea's Veil,PS2,2001,Platform,Sony Computer Entertainment,0.12,0.1,0.08,0.03,0.33,91,18,9.1,72,Namco
Deus Ex: Invisible War,XB,2003,Shooter,Eidos Interactive,0.25,0.07,0,0.01,0.33,84,50,7.6,37,Ion Storm
Disney's Treasure Planet,PS2,2002,Action,Sony Computer Entertainment,0.16,0.13,0,0.04,0.33,68.96767851,26.36082094,7.5,162.22,Bizarre Creations
NASCAR Thunder 2002,XB,2001,Racing,Electronic Arts,0.25,0.07,0,0.01,0.33,82,17,7.5,162.22,EA Tiburon
The King of Fighters XIII,X360,2011,Fighting,Rising Star Games,0.23,0.06,0.01,0.03,0.33,79,31,8.2,51,SNK Playmore
BeatMania Append GottaMix,PS,1999,Simulation,Konami Digital Entertainment,0,0,0.31,0.02,0.33,68.96767851,26.36082094,7.2,162.22,
Tak 2: The Staff of Dreams,GC,2004,Platform,THQ,0.26,0.07,0,0.01,0.33,75,22,8.6,8,Avalanche Software
Fracture,X360,2008,Shooter,LucasArts,0.15,0.14,0,0.04,0.33,63,60,6.2,45,Day 1 Studios
Ninja Blade,X360,2009,Action,Microsoft Game Studios,0.14,0.14,0.02,0.03,0.33,68,65,6.8,55,From Software
Bookworm,DS,2009,Puzzle,PopCap Games,0.3,0.01,0,0.02,0.33,80,5,7.5,162.22,PopCap
LEGO Batman 2: DC Super Heroes,PSV,2012,Action,Warner Bros. Interactive Entertainment,0.16,0.11,0,0.06,0.33,62,9,6.7,46,TT Games
Bee Movie Game,Wii,2007,Action,Activision,0.3,0.01,0,0.03,0.33,62,16,7.6,7,Smart Bomb Interactive
Kelly Slater's Pro Surfer,PS2,2002,Sports,Activision,0.16,0.13,0,0.04,0.33,77,19,8.4,15,Treyarch
Sniper: Ghost Warrior 2,PS3,2013,Shooter,City Interactive,0.05,0.18,0.03,0.07,0.33,52,15,6,82,City Interactive
Shrek SuperSlam,GBA,2005,Action,Activision,0.24,0.09,0,0.01,0.33,58,4,7.5,162.22,"Amaze Entertainment, Griptonite Games"
Legends of Wrestling II,PS2,2002,Fighting,Acclaim Entertainment,0.16,0.13,0,0.04,0.33,59,15,6.7,6,Acclaim
World Stadium 3,PS,1999,Sports,Namco Bandai Games,0,0,0.31,0.02,0.33,68.96767851,26.36082094,7.2,162.22,
LEGO Pirates of the Caribbean: The Video Game,PSP,2011,Action,Disney Interactive Studios,0.12,0.13,0,0.08,0.33,67,5,7.5,162.22,Traveller's Tales
Extra Bases,GB,1990,Sports,Namco Bandai Games,0,0,0.33,0,0.33,68.96767851,26.36082094,7.2,162.22,
Super Power League 2,SNES,1994,Sports,Hudson Soft,0,0,0.33,0,0.33,68.96767851,26.36082094,7.2,162.22,
Virtua Tennis 2009,X360,2009,Sports,Sega,0.12,0.18,0,0.03,0.33,70,43,6.2,15,Sumo Digital
Street Fighter Alpha 3 MAX,PSP,2006,Fighting,Capcom,0.27,0.01,0.02,0.03,0.33,80,35,8,27,Capcom
